Tipo,Referencia,Fecha Alta,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
Oficina,1766,2005-09-29,Venta,Barcelona,231,2299374,2006-05-15,Jesús
Oficina,1769,2005-10-01,Venta,Tarragona,134,549668,2006-08-10,Pedro
Piso,1770,2005-10-01,Venta,Barcelona,164,878712,2006-01-21,María
Local,1771,2005-10-01,Alquiler,Tarragona,285,1779825,2006-02-28,María
Industrial,1772,2005-10-01,Alquiler,Lleida,148,644688,2006-05-22,Jesús
Casa,1773,2005-10-01,Venta,Barcelona,132,850476,2006-05-20,Jesús
Casa,1774,2005-10-01,Venta,Lleida,193,1033515,2005-12-30,Pedro
Parking,1776,2005-10-01,Venta,Tarragona,229,2215117,2006-08-01,Jesús
Local,1777,2005-10-02,Venta,Girona,279,1512738,2006-07-08,Luisa
Local,1778,2005-10-02,Alquiler,Barcelona,204,1929228,2006-05-14,Pedro
Casa,1780,2005-10-02,Venta,Barcelona,180,979560,2006-06-09,María
Casa,1782,2005-10-02,Alquiler,Barcelona,258,1146552,2006-07-26,Luisa
Piso,1783,2005-10-03,Venta,Lleida,300,1506300,2006-04-24,Pedro
Parking,1787,2005-10-03,Venta,Tarragona,299,2669472,2006-06-10,Joaquín
Local,1790,2005-10-04,Venta,Girona,238,2184364,2006-08-11,Luisa
Oficina,1791,2005-10-04,Alquiler,Girona,228,1747392,2006-05-24,Carmen
Local,1792,2005-10-05,Venta,Barcelona,106,804540,2006-10-02,Pedro
Casa,1793,2005-10-05,Alquiler,Barcelona,274,1753052,2006-02-28,Joaquín
Local,1794,2005-10-05,Alquiler,Girona,118,970314,2006-02-15,Luisa
Oficina,1795,2005-10-05,Venta,Barcelona,224,1420160,2006-05-03,Jesús
Casa,1796,2005-10-06,Alquiler,Girona,208,1811680,2006-05-31,Jesús
Suelo,1797,2005-10-06,Alquiler,Lleida,132,882420,2006-10-06,Carmen
Local,1798,2005-10-06,Alquiler,Barcelona,211,1522998,2006-06-02,Luisa
Oficina,1799,2005-10-06,Alquiler,Lleida,289,2249576,2006-06-18,Carmen
Industrial,1800,2005-10-06,Venta,Lleida,160,1319520,2006-08-02,Jesús
Piso,1801,2005-10-06,Venta,Tarragona,127,1204722,2006-07-29,Joaquín
Oficina,1802,2005-10-07,Venta,Barcelona,158,909606,2006-06-19,Carmen
Casa,1803,2005-10-07,Venta,Lleida,253,2378453,2006-09-10,Luisa
Suelo,1804,2005-10-07,Venta,Barcelona,116,857936,2006-01-23,Luisa
Suelo,1805,2005-10-07,Venta,Barcelona,242,1963104,2006-07-19,Pedro
Industrial,1806,2005-10-08,Venta,Tarragona,264,1133352,2006-02-02,Pedro
Local,1807,2005-10-09,Alquiler,Girona,211,1244056,2006-09-01,María
Local,1808,2005-10-09,Venta,Lleida,129,735945,2006-06-08,Joaquín
Local,1809,2005-10-11,Alquiler,Girona,151,1382707,2006-05-07,María
Oficina,1811,2005-10-12,Venta,Lleida,215,1473180,2006-05-12,Pedro
Oficina,1812,2005-10-12,Venta,Barcelona,124,945624,2006-05-22,Joaquín
Local,1813,2005-10-12,Alquiler,Girona,246,2010312,2006-02-21,María
Industrial,1816,2005-10-12,Venta,Tarragona,120,1050000,2006-02-05,Pedro
Local,1818,2005-10-13,Venta,Lleida,255,2063460,2006-05-25,Luisa
Casa,1819,2005-10-13,Venta,Lleida,245,1605730,2006-06-20,Pedro
Industrial,1820,2005-10-14,Venta,Lleida,122,497272,2006-08-16,Luisa
Casa,1821,2005-10-14,Alquiler,Girona,207,1556226,2006-06-21,Carmen
Parking,1823,2005-10-15,Alquiler,Barcelona,271,2334123,2006-08-02,Joaquín
Local,1824,2005-10-15,Alquiler,Lleida,257,2136184,2006-04-18,Jesús
Piso,1825,2005-10-15,Venta,Girona,262,2390750,2006-03-11,Pedro
Suelo,1826,2005-10-16,Venta,Barcelona,228,994536,2006-03-27,Joaquín
Oficina,1827,2005-10-16,Venta,Girona,145,1169860,2006-05-06,Joaquín
Local,1828,2005-10-16,Venta,Barcelona,214,1687604,2006-01-22,Luisa
Industrial,1829,2005-10-17,Alquiler,Lleida,159,724563,2006-08-27,Jesús
Oficina,1830,2005-10-17,Venta,Lleida,202,1867692,2006-03-06,Jesús
Oficina,1831,2005-10-17,Venta,Tarragona,156,991224,2006-05-30,Carmen
Piso,1832,2005-10-18,Alquiler,Lleida,211,1284568,2006-08-26,Carmen
Casa,1834,2005-10-18,Alquiler,Girona,157,1182053,2006-04-09,Joaquín
Parking,1836,2005-10-20,Alquiler,Barcelona,133,745864,2006-06-01,María
Suelo,1838,2005-10-20,Alquiler,Tarragona,214,1642664,2006-08-29,Luisa
Casa,1839,2005-10-21,Alquiler,Girona,258,2475510,2006-06-28,Jesús
Suelo,1840,2005-10-22,Alquiler,Barcelona,276,1544496,2006-05-12,Carmen
Industrial,1842,2005-10-22,Venta,Lleida,254,2299208,2006-09-05,Pedro
Parking,1844,2005-10-23,Alquiler,Tarragona,107,658157,2006-03-16,Pedro
Suelo,1845,2005-10-25,Alquiler,Tarragona,158,938836,2006-09-05,Jesús
Local,1846,2005-10-26,Alquiler,Lleida,205,1597360,2006-10-15,Carmen
Oficina,1847,2005-10-27,Alquiler,Tarragona,182,1499134,2006-09-07,Joaquín
Oficina,1848,2005-10-27,Venta,Girona,266,1327606,2006-05-02,María
Casa,1849,2005-10-28,Venta,Girona,160,781120,2006-04-10,Pedro
Parking,1850,2005-10-28,Alquiler,Barcelona,218,991900,2006-05-28,Jesús
Parking,1851,2005-10-28,Venta,Tarragona,162,957582,2006-03-24,Joaquín
Piso,1852,2005-10-28,Alquiler,Girona,164,1421060,2006-10-28,Luisa
Industrial,1853,2005-10-28,Alquiler,Barcelona,224,1422624,2006-03-12,Luisa
Suelo,1854,2005-10-28,Venta,Barcelona,249,1878954,2006-10-28,Luisa
Casa,1855,2005-10-29,Venta,Girona,160,1263040,2006-02-08,Jesús
Casa,1856,2005-10-29,Venta,Girona,284,2467960,2006-04-25,Pedro
Local,1857,2005-10-30,Venta,Lleida,254,2394204,2006-08-19,María
Parking,1858,2005-10-30,Alquiler,Lleida,103,536733,2006-10-28,María
Casa,1859,2005-10-31,Alquiler,Girona,216,1883088,2006-10-18,Pedro
Oficina,1860,2005-11-01,Alquiler,Girona,213,2083779,2006-04-23,María
Suelo,1861,2005-11-02,Venta,Lleida,228,1944840,2006-10-10,María
Parking,1862,2005-11-02,Venta,Barcelona,249,2221329,2006-05-12,Pedro
Parking,1867,2005-11-03,Venta,Tarragona,111,514596,2006-05-27,Luisa
Piso,1869,2005-11-04,Venta,Girona,259,1074332,2006-02-09,Joaquín
Suelo,1870,2005-11-04,Venta,Girona,191,1895293,2006-07-21,María
Oficina,1871,2005-11-05,Venta,Girona,119,523481,2006-10-29,Luisa
Industrial,1872,2005-11-05,Alquiler,Girona,233,1644747,2006-05-05,Carmen
Parking,1873,2005-11-05,Alquiler,Tarragona,122,1162172,2006-02-26,Luisa
Piso,1874,2005-11-07,Venta,Lleida,128,706560,2006-04-16,Carmen
Local,1876,2005-11-08,Alquiler,Lleida,191,1370998,2006-09-07,Joaquín
Oficina,1877,2005-11-08,Venta,Tarragona,171,1093887,2006-04-09,Pedro
Local,1878,2005-11-08,Venta,Girona,170,974610,2006-08-18,María
Oficina,1880,2005-11-08,Alquiler,Girona,153,912798,2006-05-31,Jesús
Piso,1881,2005-11-09,Alquiler,Tarragona,157,1174203,2006-04-09,Pedro
Suelo,1882,2005-11-09,Alquiler,Lleida,186,1713990,2006-08-28,María
Parking,1883,2005-11-09,Alquiler,Girona,156,1508988,2006-09-18,Jesús
Local,1884,2005-11-10,Alquiler,Barcelona,246,2216214,2006-04-17,María
Suelo,1885,2005-11-12,Venta,Tarragona,225,1300500,2006-07-24,Carmen
Oficina,1886,2005-11-12,Alquiler,Girona,273,2333058,2006-03-05,Joaquín
Parking,1887,2005-11-13,Venta,Barcelona,156,692484,2006-02-19,Pedro
Oficina,1890,2005-11-13,Venta,Tarragona,251,2070750,2006-09-03,Carmen
Industrial,1892,2005-11-13,Venta,Tarragona,154,1380764,2006-05-04,Carmen
Suelo,1895,2005-11-14,Venta,Lleida,280,1720320,2006-04-05,María
Oficina,1896,2005-11-14,Venta,Lleida,191,804683,2006-02-14,María
Suelo,1898,2005-11-16,Alquiler,Lleida,163,1179957,2006-06-06,María
Industrial,1899,2005-11-16,Alquiler,Barcelona,114,878940,2006-10-18,Luisa
Local,1900,2005-11-16,Venta,Tarragona,277,1116587,2006-10-01,Carmen
Piso,1901,2005-11-17,Alquiler,Tarragona,161,917378,2006-05-04,Carmen
Parking,1903,2005-11-19,Venta,Barcelona,145,1213505,2006-11-05,Pedro
Oficina,1904,2005-11-19,Venta,Tarragona,220,1601600,2006-05-05,Luisa
Suelo,1907,2005-11-20,Venta,Tarragona,106,501380,2006-10-16,Jesús
Parking,1909,2005-11-21,Alquiler,Tarragona,119,508606,2006-08-17,Carmen
Suelo,1910,2005-11-21,Alquiler,Tarragona,185,1179190,2006-03-14,Luisa
Casa,1911,2005-11-21,Alquiler,Barcelona,113,1059827,2006-10-21,Joaquín
Industrial,1913,2005-11-22,Alquiler,Tarragona,287,1926344,2006-06-18,María
Local,1914,2005-11-22,Alquiler,Lleida,161,914641,2006-04-11,Joaquín
Industrial,1915,2005-11-22,Alquiler,Lleida,177,1736901,2006-10-24,María
Oficina,1916,2005-11-22,Venta,Lleida,263,2323868,2006-05-25,Pedro
Suelo,1920,2005-11-23,Venta,Girona,243,2347137,2006-07-19,María
Casa,1922,2005-11-24,Venta,Tarragona,223,1360523,2006-03-02,Jesús
Suelo,1923,2005-11-24,Alquiler,Tarragona,287,1276289,2006-04-19,María
Parking,1924,2005-11-25,Alquiler,Tarragona,295,2613405,2006-11-23,Carmen
Industrial,1925,2005-11-25,Alquiler,Barcelona,276,1817736,2006-09-14,Joaquín
Suelo,1926,2005-11-25,Alquiler,Girona,103,557127,2006-05-08,Carmen
Piso,1928,2005-11-26,Alquiler,Tarragona,179,1674903,2006-04-30,Jesús
Industrial,1930,2005-11-26,Alquiler,Tarragona,276,1539252,2006-09-20,Pedro
Casa,1931,2005-11-27,Alquiler,Tarragona,288,1228320,2006-09-23,Jesús
Industrial,1933,2005-11-27,Alquiler,Barcelona,180,1688040,2006-07-07,Luisa
Industrial,1934,2005-11-28,Alquiler,Tarragona,105,1021230,2006-09-17,Carmen
Piso,1936,2005-11-28,Venta,Barcelona,249,1780350,2006-03-14,Luisa
Suelo,1937,2005-11-28,Venta,Girona,188,1265992,2006-10-21,Luisa
Local,1938,2005-11-29,Venta,Tarragona,154,783860,2006-05-10,Carmen
Industrial,1939,2005-11-29,Alquiler,Girona,137,693631,2006-07-21,Carmen
Industrial,1940,2005-11-30,Venta,Girona,102,941154,2006-08-11,Pedro
Casa,1941,2005-11-30,Venta,Lleida,172,1701080,2006-10-06,María
Oficina,1942,2005-11-30,Alquiler,Girona,113,747947,2006-06-09,Pedro
Oficina,1943,2005-12-01,Venta,Lleida,289,1406563,2006-08-10,Jesús
Local,1944,2005-12-01,Alquiler,Girona,210,1527120,2006-06-17,Jesús
Local,1945,2005-12-03,Venta,Lleida,264,1545720,2006-06-09,Luisa
Piso,1946,2005-12-03,Alquiler,Barcelona,264,2147112,2006-05-10,Joaquín
Piso,1947,2005-12-03,Alquiler,Lleida,176,1189936,2006-08-12,Carmen
Casa,1948,2005-12-04,Alquiler,Barcelona,176,1685904,2006-07-29,Pedro
Industrial,1951,2005-12-05,Alquiler,Girona,162,753786,2006-09-26,Jesús
Casa,1952,2005-12-06,Alquiler,Lleida,162,1341684,2006-11-09,María
Parking,1953,2005-12-06,Alquiler,Girona,250,2103000,2006-09-13,Jesús
Industrial,1954,2005-12-06,Venta,Lleida,264,1346136,2006-10-25,Joaquín
Casa,1955,2005-12-07,Venta,Barcelona,150,753900,2006-03-30,María
Industrial,1956,2005-12-07,Venta,Girona,202,1028382,2006-05-07,Pedro
Oficina,1957,2005-12-08,Alquiler,Barcelona,293,2868470,2006-03-18,Luisa
Parking,1958,2005-12-09,Alquiler,Lleida,296,1536832,2006-08-22,Joaquín
Casa,1959,2005-12-09,Venta,Tarragona,203,1002211,2006-10-04,María
Industrial,1960,2005-12-09,Venta,Tarragona,287,2446962,2006-11-10,María
Suelo,1961,2005-12-09,Venta,Barcelona,171,807120,2006-11-21,Pedro
Suelo,1962,2005-12-11,Venta,Barcelona,238,2203166,2006-05-01,Carmen
Oficina,1963,2005-12-12,Alquiler,Tarragona,117,536679,2006-07-19,Joaquín
Piso,1964,2005-12-13,Venta,Girona,116,804344,2006-04-29,María
Casa,1967,2005-12-14,Venta,Lleida,216,2046384,2006-07-03,Pedro
Local,1968,2005-12-15,Venta,Lleida,218,1732446,2006-10-05,Jesús
Piso,1969,2005-12-16,Venta,Barcelona,259,1842785,2006-07-19,María
Casa,1970,2005-12-16,Venta,Barcelona,106,856692,2006-06-12,María
Oficina,1971,2005-12-16,Alquiler,Girona,135,857925,2006-06-25,Joaquín
Casa,1972,2005-12-17,Alquiler,Tarragona,154,814968,2006-11-26,María
Suelo,1975,2005-12-17,Alquiler,Barcelona,147,907137,2006-06-19,Jesús
Local,1976,2005-12-17,Venta,Barcelona,165,1393095,2006-12-15,Carmen
Local,1977,2005-12-18,Alquiler,Tarragona,207,1395387,2006-05-18,Luisa
Casa,1978,2005-12-19,Venta,Tarragona,162,696762,2006-07-06,Pedro
Industrial,1979,2005-12-20,Alquiler,Barcelona,238,2136288,2006-09-01,María
Local,1980,2005-12-20,Venta,Lleida,281,2671748,2006-12-18,Carmen
Piso,1982,2005-12-21,Venta,Barcelona,248,1036392,2006-12-03,Luisa
Suelo,1983,2005-12-21,Alquiler,Barcelona,243,2390634,2006-06-26,Luisa
Oficina,1984,2005-12-21,Venta,Tarragona,110,701250,2006-11-11,Luisa
Piso,1985,2005-12-21,Venta,Tarragona,289,2789428,2006-04-29,Pedro
Oficina,1986,2005-12-21,Alquiler,Barcelona,190,940500,2006-12-11,Joaquín
Parking,1987,2005-12-21,Alquiler,Girona,139,875978,2006-05-04,Jesús
Industrial,1988,2005-12-22,Alquiler,Girona,210,1770930,2006-04-20,María
Casa,1989,2005-12-22,Venta,Barcelona,276,2548584,2006-10-13,Jesús
Suelo,1990,2005-12-22,Alquiler,Tarragona,203,2021880,2006-04-29,Joaquín
Oficina,1991,2005-12-22,Venta,Tarragona,274,2456958,2006-10-03,Jesús
Industrial,1992,2005-12-22,Venta,Lleida,116,984144,2006-06-04,Luisa
Local,1993,2005-12-23,Venta,Girona,299,2110342,2006-04-13,Jesús
Local,1995,2005-12-23,Alquiler,Barcelona,267,2263626,2006-07-04,Pedro
Industrial,1996,2005-12-23,Venta,Tarragona,178,1642584,2006-12-18,Luisa
Casa,1997,2005-12-23,Venta,Tarragona,206,1058840,2006-04-02,Jesús
Local,1998,2005-12-24,Venta,Tarragona,264,2303928,2006-04-17,Luisa
Piso,1999,2005-12-24,Venta,Tarragona,243,1693710,2006-05-23,Pedro
Suelo,2001,2005-12-25,Venta,Barcelona,265,1348055,2006-07-19,Joaquín
Casa,2002,2005-12-25,Venta,Barcelona,283,1653852,2006-08-28,María
Piso,2003,2005-12-26,Alquiler,Tarragona,300,1432500,2006-06-21,María
Industrial,2005,2005-12-26,Alquiler,Lleida,142,629628,2006-04-20,Luisa
Parking,2006,2005-12-27,Venta,Girona,272,1774528,2006-06-21,Jesús
Casa,2008,2005-12-27,Alquiler,Barcelona,221,1401361,2006-03-30,Jesús
Parking,2009,2005-12-27,Alquiler,Tarragona,137,927627,2006-12-05,Pedro
Piso,2010,2005-12-27,Venta,Barcelona,158,1040746,2006-09-25,Luisa
Oficina,2011,2005-12-28,Venta,Lleida,259,1555813,2006-09-17,Carmen
Casa,2013,2005-12-30,Alquiler,Lleida,137,740211,2006-12-12,Pedro
Oficina,2014,2005-12-30,Alquiler,Girona,227,2029607,2006-10-20,Carmen
Parking,2015,2005-12-30,Venta,Girona,262,1407726,2006-11-01,María
Casa,2016,2005-12-31,Alquiler,Girona,284,2815292,2006-12-07,Jesús
Parking,2017,2005-12-31,Alquiler,Barcelona,202,1329968,2006-10-22,María
Parking,2019,2006-01-01,Alquiler,Tarragona,204,1347420,2006-07-13,Jesús
Oficina,2021,2006-01-01,Alquiler,Lleida,150,873000,2006-12-17,Jesús
Industrial,2022,2006-01-02,Venta,Tarragona,129,588756,2006-09-05,Carmen
Local,2023,2006-01-02,Venta,Girona,141,763233,2006-12-26,Luisa
Casa,2024,2006-01-02,Alquiler,Girona,271,2471249,2006-04-04,Joaquín
Local,2025,2006-01-02,Alquiler,Lleida,277,1499678,2006-11-03,Luisa
Oficina,2026,2006-01-03,Alquiler,Barcelona,216,1109808,2006-06-24,Joaquín
Local,2028,2006-01-03,Venta,Barcelona,122,680760,2006-05-01,María
Local,2029,2006-01-03,Alquiler,Barcelona,179,1176209,2006-06-29,Carmen
Casa,2030,2006-01-03,Alquiler,Barcelona,229,2219468,2006-07-12,Luisa
Parking,2031,2006-01-03,Venta,Lleida,233,1450425,2006-07-16,Luisa
Industrial,2032,2006-01-03,Venta,Girona,116,616192,2006-05-21,María
Casa,2033,2006-01-03,Alquiler,Girona,155,1247750,2006-09-11,María
Casa,2034,2006-01-05,Alquiler,Girona,163,761047,2006-10-16,Luisa
Industrial,2035,2006-01-05,Venta,Lleida,289,1809140,2006-09-12,Joaquín
Local,2037,2006-01-06,Venta,Barcelona,110,700700,2006-04-20,Pedro
Local,2038,2006-01-06,Alquiler,Barcelona,283,2107784,2006-04-19,María
Parking,2039,2006-01-06,Venta,Barcelona,199,1139076,2006-06-21,Joaquín
Oficina,2040,2006-01-07,Alquiler,Lleida,207,2014110,2006-11-01,Joaquín
Industrial,2041,2006-01-07,Venta,Tarragona,120,823200,2006-09-02,María
Casa,2043,2006-01-08,Alquiler,Girona,280,2346400,2006-05-07,María
Suelo,2044,2006-01-08,Alquiler,Lleida,107,567742,2006-09-19,Jesús
Piso,2045,2006-01-09,Alquiler,Tarragona,194,1792560,2006-05-05,Joaquín
Industrial,2046,2006-01-09,Alquiler,Girona,256,2331648,2006-11-26,Luisa
Piso,2047,2006-01-09,Alquiler,Barcelona,249,2053005,2006-07-24,Luisa
Local,2048,2006-01-10,Venta,Tarragona,170,1102280,2006-08-05,Pedro
Casa,2049,2006-01-10,Venta,Barcelona,275,1856525,2006-09-04,Jesús
Casa,2050,2006-01-10,Alquiler,Barcelona,180,1741320,2006-06-08,María
Parking,2051,2006-01-11,Venta,Tarragona,130,1275560,2006-11-13,María
Oficina,2053,2006-01-11,Venta,Girona,185,1730675,2006-10-07,María
Oficina,2054,2006-01-11,Venta,Tarragona,247,1568697,2006-05-14,Luisa
Industrial,2055,2006-01-11,Alquiler,Barcelona,271,1196465,2006-08-05,Jesús
Piso,2056,2006-01-12,Alquiler,Girona,289,2462280,2007-01-05,Jesús
Industrial,2058,2006-01-13,Alquiler,Tarragona,122,1184376,2006-10-03,Luisa
Oficina,2060,2006-01-13,Venta,Barcelona,207,1437408,2006-08-21,María
Suelo,2061,2006-01-13,Venta,Lleida,261,1615851,2006-12-25,Jesús
Suelo,2063,2006-01-13,Venta,Barcelona,274,1450556,2006-09-03,María
Industrial,2064,2006-01-14,Alquiler,Barcelona,144,1331856,2006-12-19,Luisa
Casa,2065,2006-01-14,Venta,Tarragona,148,873200,2006-09-26,Pedro
Local,2066,2006-01-14,Alquiler,Girona,165,1461570,2006-10-17,Carmen
Oficina,2067,2006-01-14,Alquiler,Lleida,129,562827,2006-11-16,Joaquín
Local,2068,2006-01-14,Alquiler,Lleida,255,2494410,2006-11-22,Luisa
Oficina,2069,2006-01-15,Alquiler,Barcelona,199,1685132,2006-11-07,Joaquín
Suelo,2070,2006-01-15,Venta,Barcelona,245,2399040,2006-05-31,Joaquín
Oficina,2071,2006-01-15,Alquiler,Lleida,272,2487712,2006-04-25,Carmen
Casa,2073,2006-01-15,Venta,Girona,239,2030783,2006-12-16,María
Local,2075,2006-01-16,Venta,Lleida,209,1355365,2006-07-01,Joaquín
Piso,2076,2006-01-17,Venta,Barcelona,267,1074675,2006-10-20,Carmen
Industrial,2077,2006-01-17,Alquiler,Lleida,246,2398008,2006-05-22,Jesús
Oficina,2078,2006-01-17,Alquiler,Barcelona,123,609342,2006-05-10,Carmen
Industrial,2079,2006-01-17,Alquiler,Barcelona,221,1411969,2006-07-26,Pedro
Suelo,2080,2006-01-18,Venta,Girona,234,2049606,2006-04-21,María
Piso,2082,2006-01-19,Alquiler,Tarragona,114,938562,2006-06-16,María
Piso,2083,2006-01-19,Venta,Girona,267,2245203,2006-07-28,María
Parking,2084,2006-01-19,Alquiler,Girona,188,1422220,2006-07-20,María
Industrial,2085,2006-01-19,Venta,Girona,296,2387832,2006-06-28,María
Local,2086,2006-01-20,Alquiler,Girona,256,1428480,2006-06-26,Pedro
Parking,2087,2006-01-20,Alquiler,Barcelona,265,2119735,2006-10-15,Pedro
Industrial,2088,2006-01-21,Venta,Lleida,101,674276,2006-10-30,Luisa
Suelo,2090,2006-01-21,Alquiler,Lleida,178,1104846,2006-06-08,Jesús
Suelo,2091,2006-01-23,Venta,Lleida,171,1298403,2006-08-31,Carmen
Industrial,2093,2006-01-23,Alquiler,Tarragona,293,1182841,2006-06-15,María
Casa,2094,2006-01-23,Alquiler,Girona,154,1427118,2006-10-03,Pedro
Local,2096,2006-01-23,Alquiler,Lleida,137,831316,2006-11-11,Jesús
Local,2097,2006-01-23,Alquiler,Tarragona,190,1469460,2007-01-10,Carmen
Oficina,2098,2006-01-24,Alquiler,Girona,123,1133199,2006-09-23,Luisa
Local,2099,2006-01-24,Venta,Lleida,144,1247760,2006-08-03,Luisa
Piso,2101,2006-01-24,Venta,Tarragona,220,1522840,2006-05-02,María
Local,2102,2006-01-24,Venta,Tarragona,197,1489911,2006-04-24,Carmen
Casa,2103,2006-01-25,Alquiler,Tarragona,229,1447509,2006-04-29,Joaquín
Oficina,2104,2006-01-25,Venta,Barcelona,223,1970874,2006-06-08,Joaquín
Oficina,2105,2006-01-25,Alquiler,Lleida,237,1438827,2006-05-12,Pedro
Parking,2106,2006-01-25,Alquiler,Tarragona,212,1440540,2006-10-10,Jesús
Oficina,2108,2006-01-26,Venta,Tarragona,139,1197485,2007-01-24,Pedro
Suelo,2110,2006-01-26,Alquiler,Barcelona,273,1528254,2006-06-15,Pedro
Oficina,2111,2006-01-26,Venta,Lleida,261,2233899,2006-10-29,Luisa
Oficina,2113,2006-01-26,Venta,Lleida,258,2111472,2006-05-31,Joaquín
Oficina,2114,2006-01-27,Alquiler,Lleida,136,656744,2006-05-15,Luisa
Casa,2115,2006-01-28,Alquiler,Tarragona,254,1713992,2006-07-08,Pedro
Parking,2116,2006-01-28,Alquiler,Tarragona,294,1355046,2006-10-02,Jesús
Industrial,2118,2006-01-29,Venta,Lleida,246,1285842,2006-08-09,Jesús
Industrial,2121,2006-01-30,Alquiler,Tarragona,169,810186,2006-12-05,Joaquín
Oficina,2122,2006-01-30,Alquiler,Girona,123,757434,2006-08-23,Pedro
Piso,2126,2006-02-01,Venta,Barcelona,252,2381400,2006-06-13,María
Piso,2127,2006-02-01,Venta,Lleida,157,1409546,2007-01-05,Pedro
Parking,2128,2006-02-02,Venta,Lleida,264,2181432,2006-12-25,María
Casa,2129,2006-02-02,Alquiler,Barcelona,234,1286766,2006-10-12,Luisa
Piso,2130,2006-02-02,Venta,Lleida,168,928368,2006-12-25,Jesús
Oficina,2131,2006-02-02,Alquiler,Tarragona,288,1820448,2006-11-13,Joaquín
Suelo,2132,2006-02-03,Alquiler,Tarragona,210,1482810,2006-11-23,Carmen
Parking,2134,2006-02-03,Venta,Lleida,235,2290545,2006-08-22,Carmen
Industrial,2135,2006-02-04,Alquiler,Tarragona,283,1709037,2006-07-14,Carmen
Local,2137,2006-02-04,Venta,Tarragona,216,1204200,2007-01-17,Joaquín
Parking,2138,2006-02-04,Venta,Girona,108,1041120,2006-05-07,Pedro
Industrial,2139,2006-02-05,Alquiler,Lleida,129,1140876,2006-07-02,Pedro
Piso,2140,2006-02-05,Alquiler,Lleida,194,1315126,2006-09-11,Luisa
Parking,2143,2006-02-06,Alquiler,Tarragona,124,536672,2007-01-30,María
Piso,2144,2006-02-07,Alquiler,Tarragona,218,1677728,2006-05-19,Pedro
Casa,2147,2006-02-07,Venta,Barcelona,104,682240,2006-08-30,Jesús
Oficina,2148,2006-02-07,Alquiler,Tarragona,206,1747292,2006-06-11,Carmen
Oficina,2149,2006-02-08,Alquiler,Barcelona,142,693244,2006-09-19,Jesús
Industrial,2150,2006-02-08,Alquiler,Barcelona,211,1155436,2006-12-27,Pedro
Piso,2152,2006-02-09,Venta,Barcelona,293,1298869,2006-07-11,Jesús
Parking,2153,2006-02-09,Venta,Barcelona,227,2001232,2006-12-06,María
Oficina,2154,2006-02-09,Venta,Girona,200,1539800,2006-12-25,Carmen
Industrial,2155,2006-02-09,Alquiler,Girona,252,1949220,2006-10-20,Carmen
Industrial,2156,2006-02-09,Alquiler,Tarragona,259,1627556,2006-05-30,María
Casa,2157,2006-02-10,Venta,Tarragona,254,1522222,2007-02-05,María
Oficina,2159,2006-02-11,Venta,Barcelona,233,1157544,2006-06-10,Jesús
Piso,2160,2006-02-12,Alquiler,Tarragona,118,734786,2006-07-19,Joaquín
Parking,2161,2006-02-12,Venta,Lleida,210,1511160,2006-10-21,Luisa
Piso,2162,2006-02-12,Alquiler,Barcelona,184,864248,2006-07-18,María
Piso,2163,2006-02-12,Alquiler,Lleida,141,1401822,2006-05-29,María
Parking,2166,2006-02-14,Alquiler,Girona,131,1163542,2007-01-18,Luisa
Suelo,2167,2006-02-15,Venta,Barcelona,149,1436211,2007-02-01,María
Suelo,2169,2006-02-15,Venta,Tarragona,227,2069786,2006-10-16,Luisa
Parking,2170,2006-02-15,Alquiler,Tarragona,132,973764,2006-05-19,Joaquín
Industrial,2171,2006-02-16,Alquiler,Barcelona,114,636918,2007-01-10,Luisa
Industrial,2172,2006-02-16,Alquiler,Lleida,201,1733022,2006-09-08,Pedro
Oficina,2173,2006-02-16,Venta,Tarragona,279,2331324,2006-08-02,Joaquín
Suelo,2174,2006-02-16,Venta,Lleida,188,1541976,2006-07-19,Joaquín
Casa,2175,2006-02-16,Alquiler,Lleida,117,561132,2006-10-08,Luisa
Suelo,2176,2006-02-16,Alquiler,Tarragona,276,1302720,2006-11-09,María
Industrial,2178,2006-02-17,Venta,Girona,271,2108109,2006-12-24,Pedro
Oficina,2179,2006-02-17,Venta,Girona,127,928243,2006-05-25,María
Piso,2180,2006-02-17,Alquiler,Tarragona,101,673670,2006-07-05,Pedro
Suelo,2181,2006-02-17,Venta,Lleida,153,1140156,2006-06-30,Joaquín
Industrial,2182,2006-02-18,Venta,Tarragona,126,1031058,2006-09-13,Carmen
Suelo,2184,2006-02-18,Alquiler,Tarragona,107,839522,2006-08-11,Luisa
Parking,2186,2006-02-20,Alquiler,Barcelona,228,1815336,2006-06-10,Jesús
Oficina,2188,2006-02-20,Venta,Girona,245,1660120,2006-11-26,Pedro
Local,2189,2006-02-20,Venta,Girona,271,1647409,2007-01-12,Pedro
Piso,2190,2006-02-20,Venta,Tarragona,217,1912638,2006-10-22,Luisa
Casa,2192,2006-02-21,Venta,Lleida,249,1307250,2006-11-20,Luisa
Parking,2193,2006-02-21,Alquiler,Barcelona,260,2470000,2006-05-27,Luisa
Local,2194,2006-02-21,Alquiler,Tarragona,154,1109262,2006-06-06,Carmen
Casa,2195,2006-02-22,Venta,Lleida,168,850752,2006-07-12,Joaquín
Oficina,2197,2006-02-22,Venta,Lleida,160,800160,2006-10-12,Jesús
Local,2198,2006-02-22,Venta,Barcelona,110,704770,2007-01-17,Pedro
